Start Date,End Date,Exposure Time (%),Final Account Balance,Equity Peak,Total Return (%),Annualized Return (%),Benchmark Return (%),Volatility (Annual %),Total Trades,Winning Trades,Losing Trades,Win Rate (%),Profit Factor,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown (%),Average Drawdown (%),Max Drawdown ($),Average Drawdown ($),Max Drawdown Duration (days),Average Drawdown Duration (days),Stop Loss Points,Take Profit Points
2015-01-01,2024-12-24,0.11050297986847005,42657.06,42700.76,753.1412,23.970758,152.57272,7.102826556691327,3870,1694,2175,43.77260981912145,1.5170312283759233,2.487105863377815,0.2370562561133161,61.927173763575354,-12.161723659337943,-1.8289922067202133,891.23046875,177.06569374719814,531.5847222222222,0.8590036201439655,7,14
2015-01-01,2024-12-24,0.10493500026269441,43563.62,43597.938,771.2724,24.232351,152.57272,7.072370255071936,3675,1561,2113,42.47619047619048,1.5426438136662706,2.521354922757468,0.23582134843695424,76.64974221614587,-10.06229607044757,-1.6501542481091098,734.98046875,165.96888428609478,534.4319444444444,0.8236854255978862,7,15
2015-01-01,2024-12-24,0.09945268188162304,44756.445,44780.76,795.1289,24.569178,152.57272,7.224206139126505,3483,1443,2039,41.42980189491817,1.5771256053212142,2.499862667416375,0.2292029205233771,92.78971129659418,-8.569149479390449,-1.374847552527433,591.0546875,147.7730144518026,259.7395833333333,0.78606997564262,7,16
2015-01-01,2024-12-24,0.09545515806209182,45644.992,45659.31,812.8999,24.814869,152.57272,7.309684809838317,3343,1348,1994,40.32306311696081,1.6014387872824907,2.4936795585447915,0.23566988068678757,67.36762326970036,-12.066625819488639,-2.1398074624071057,935.654296875,212.4190006632231,655.2125,0.8075214182153684,7,17
2015-01-01,2024-12-24,0.09345639615232622,45921.824,45934.324,818.4365,24.890541,152.57272,7.610175892517379,3273,1276,1996,38.985640085548425,1.6041189610449929,2.404608057316726,0.22192033959059837,58.82341452286866,-13.913448072949217,-2.416802867583782,930.576171875,222.80408140958173,672.8104166666667,0.804491732726369,7,18
2015-01-01,2024-12-24,0.08983007097318005,45074.39,45126.223,801.48785,24.657595,152.57272,7.952682411951869,3146,1185,1960,37.666878575969484,1.6019477148097723,2.285891145238628,0.21459503269353714,60.78514810909409,-13.185586922737059,-2.626678554282821,940.576171875,236.60811267810251,679.5881944444444,0.8417433914395613,7,19
2015-01-01,2024-12-24,0.08740300293989323,45709.668,45756.5,814.19336,24.832582,152.57272,7.808251127338722,3061,1123,1937,36.68735707285201,1.6175406880779033,2.3409644912255856,0.22101865401308252,66.74308166996695,-12.198917685596928,-1.9736826025353746,795.615234375,198.2906288516906,582.5902777777778,0.8421235111763745,7,20
2015-01-01,2024-12-24,0.0838623389854513,46438.152,46466.887,828.763,25.03059,152.57272,7.920373999117561,2937,1056,1880,35.95505617977528,1.6459985485811774,2.325152397090433,0.21872418302698007,58.48442019670077,-14.170662848343216,-2.3174030372317898,805.9375,224.65843296349163,674.1548611111111,0.8334789695900807,7,21
2015-01-01,2024-12-24,0.0816922546262772,45772.598,45815.066,815.4519,24.849808,152.57272,8.086720226007706,2861,996,1864,34.81300244669696,1.640806759283075,2.2644723723085627,0.2100943696200088,66.8303043674396,-12.201828377339718,-1.9659858136602888,810.91796875,197.14790110045212,587.2645833333333,0.8447388983601235,7,22
2015-01-01,2024-12-24,0.07903675666044577,45573.133,45599.367,811.4627,24.795162,152.57272,8.163199362241667,2768,939,1828,33.92341040462428,1.6494744034339865,2.239379118361912,0.20955104956821732,59.73130561169181,-13.585216315122626,-1.979655237003426,857.060546875,196.16017792427476,461.88402777777776,0.8434770683574294,7,23
2015-01-01,2024-12-24,0.07666679611029512,45835.953,45857.188,816.71906,24.867117,152.57272,8.197459409836036,2685,891,1793,33.18435754189944,1.665463337872612,2.2360390677229125,0.21060001313483134,63.00961408768381,-12.961816494213721,-1.834302237847645,827.060546875,189.57719336377144,266.1041666666667,0.8310636043815463,7,24
2015-01-01,2024-12-24,0.07415406685230407,44200.113,44216.348,784.00226,24.413097,152.57272,8.48558986541144,2597,833,1763,32.075471698113205,1.6498684962392682,2.128143854286638,0.1976129667174239,53.737506702569036,-14.589479609468006,-2.061843145461591,797.060546875,207.16817225478584,419.27708333333334,0.8766100966551132,7,25
2015-01-01,2024-12-24,0.07198398249312997,44189.434,44201.934,783.7887,24.41008,152.57272,8.645437166972377,2521,791,1729,31.376437921459736,1.6617081553779633,2.0901647374944363,0.19755721337691556,53.2087063188684,-14.730459552840552,-2.0638340794608223,793.349609375,208.6948663526836,375.5840277777778,0.8785554218732411,7,26
2015-01-01,2024-12-24,0.0703564192237494,45109.984,45122.484,802.19965,24.667454,152.57272,9.165906265244251,2464,761,1702,30.884740259740262,1.686808774403601,1.9947911535878382,0.1813236573595134,46.825594530761215,-17.13164892053006,-2.5632076846758793,924.599609375,233.600299397037,486.80833333333334,0.8569273552075565,7,27
2015-01-01,2024-12-24,0.0686431947296646,46539.355,46551.855,830.7871,25.057865,152.57272,8.890106389385629,2404,735,1668,30.57404326123128,1.724240596194614,2.0823924817125996,0.18769129648955452,49.68171669073125,-16.72219006735719,-2.2688317729265166,907.099609375,223.804875381986,453.8048611111111,0.8238817217265495,7,28
2015-01-01,2024-12-24,0.0669299702355798,47348.65,47487.4,846.97296,25.274158,152.57272,8.974404858380556,2344,707,1636,30.162116040955635,1.7516577887662907,2.0816902573345586,0.1834300839117809,40.59344442454574,-20.86477197075792,-2.223473849547112,1137.03125,218.6968555127743,371.79375,0.7842756223296748,7,29
2015-01-01,2024-12-24,0.12963398671908372,42180.9,42249.61,743.618,23.831356,152.57272,6.446401466443113,4540,2493,2046,54.91189427312775,1.481248202950521,2.7198226576091646,0.2461410518014437,59.37046179345009,-12.525049637378249,-1.6166522258756129,926.8359375,159.10544028758525,558.3972222222222,0.8142040417472599,8,10
2015-01-01,2024-12-24,0.12186736901256592,43728.254,43813.13,774.56506,24.279331,152.57272,7.015004264904473,4268,2260,2007,52.95220243673852,1.5075105869682826,2.545750387396444,0.21871725026986719,57.983994274148834,-13.3582564149412,-1.7145574491456532,928.193359375,162.5528426138352,630.25,0.7748652988815027,8,11
2015-01-01,2024-12-24,0.11481459484525014,42414.594,42507.047,748.2919,23.899948,152.57272,7.048086611453161,4021,2032,1988,50.53469286247202,1.4941961634802146,2.49899950831326,0.218969809589018,55.41753170746384,-13.50280041462772,-1.8770960808995056,943.271484375,174.68442568528496,599.9965277777778,0.8315325670498085,8,12
2015-01-01,2024-12-24,0.10756194448695779,42364.74,42438.44,747.29474,23.885345,152.57272,7.273708197103318,3767,1835,1931,48.712503318290416,1.5061382602096058,2.4223397775941784,0.22149298893807895,81.7590527498774,-9.140207886895459,-1.6522761932792909,649.58984375,161.10775773295316,592.4986111111111,0.8567978552051541,8,13
2015-01-01,2024-12-24,0.10356442066742659,43563.203,43626.906,771.2641,24.232233,152.57272,7.644347299449343,3627,1710,1916,47.146401985111666,1.5243860869340238,2.3384589168561036,0.21103909068041465,65.28334585668794,-11.814101881576306,-2.1591071043270533,794.9609375,192.8479734639382,641.3409722222223,0.8506741166986352,8,14
2015-01-01,2024-12-24,0.0984818546683083,44388.84,44521.914,787.7768,24.46624,152.57272,7.648105178621231,3449,1579,1869,45.78138590895912,1.5469956017658042,2.358383752423694,0.21013181131207798,61.86167240201587,-12.734489124608967,-2.2535744489532434,887.5,203.24873791625342,644.2472222222223,0.8200056269879779,8,15
2015-01-01,2024-12-24,0.0933421811860539,45066.844,45116.16,801.33685,24.655497,152.57272,7.702851662475514,3269,1457,1811,44.57020495564393,1.5722162233511026,2.3567975622554904,0.21008027813504768,71.14822026372711,-11.262921968490652,-1.953204601067111,805.05859375,189.67202871593554,646.3881944444445,0.8075610445775118,8,16
2015-01-01,2024-12-24,0.09008705464729276,45428.086,45551.16,808.5617,24.755299,152.57272,7.915018612800222,3155,1364,1790,43.23296354992076,1.5829271883584082,2.3054459042359965,0.2057994590815203,44.1853534683579,-18.299315114045594,-2.9638172875529474,1356.943359375,268.8674514535962,672.3333333333334,0.8308181904221087,8,17
2015-01-01,2024-12-24,0.0877456478387102,45619.93,45649.246,812.3986,24.808002,152.57272,8.448989599373796,3073,1287,1785,41.88089814513505,1.5865024817010271,2.167485242398514,0.18807518177944565,43.743538594423974,-18.571854191718863,-3.285304255399813,1263.14453125,273.8289817748371,680.0444444444445,0.8184963087337757,8,18
2015-01-01,2024-12-24,0.08469039749092562,45397.508,45469.34,807.95013,24.746872,152.57272,8.753826602952817,2966,1205,1760,40.627107215104516,1.590795785787318,2.0909365442610923,0.18476292258226878,42.787645714953456,-18.882790131988514,-3.527712455591922,1278.14453125,288.86500368637087,687.9972222222223,0.8354622178872362,8,19
2015-01-01,2024-12-24,0.08214911449136648,45292.875,45359.707,805.8575,24.718021,152.57272,8.417734793936834,2877,1135,1741,39.4508168230796,1.5949833843185133,2.168500088864673,0.19317233602273695,50.53445318832724,-15.946694424632623,-2.6009522191330694,848.271484375,235.03959495609922,667.85,0.8216976968007433,8,20
2015-01-01,2024-12-24,0.07929374033455848,44506.87,44558.266,790.13745,24.49938,152.57272,8.671918164914018,2777,1062,1714,38.24270795822831,1.5921759977927497,2.0910465092034562,0.1866743067129374,44.75879276552575,-17.653234199391925,-3.042515209021267,992.021484375,266.4295924558157,685.54375,0.8710933093626624,8,21
2015-01-01,2024-12-24,0.07718076345852054,44018.656,44076.125,780.37317,24.361813,152.57272,8.847957830533288,2703,1003,1699,37.10691823899371,1.5896647886248592,2.0410611777392655,0.17928439370791746,50.481141548438416,-15.458706855836793,-2.6323893904314515,835.859375,233.18764555352226,678.2,0.8983176459607707,8,22
2015-01-01,2024-12-24,0.07432538930171254,44787.688,44818.92,795.7538,24.577892,152.57272,9.026998449867154,2603,949,1653,36.457933154053016,1.6166035679836102,2.017652210056625,0.17957773440343758,44.657608817652154,-17.818996700628176,-2.5015196290573956,946.97265625,219.74807426081745,648.7041666666667,0.8730471032640454,8,23
2015-01-01,2024-12-24,0.07229807365037885,45100.664,45126.9,802.0133,24.664879,152.57272,9.123017563036946,2532,903,1628,35.66350710900474,1.6301403847621367,2.003551699946881,0.17774035754184067,47.673051212464976,-16.82320063991125,-2.3825336356158675,894.47265625,217.0779450529266,356.00069444444443,0.8777448765588493,8,24
2015-01-01,2024-12-24,0.06967112942611547,43839.824,43901.926,776.7965,24.311077,152.57272,9.535868531782803,2440,845,1594,34.63114754098361,1.6232261373244745,1.8966677281278561,0.16642778750554915,42.339639920332175,-18.346790625775547,-2.9226809492316845,978.232421875,255.09736945571805,676.7472222222223,0.8956599498790686,8,25
2015-01-01,2024-12-24,0.06752959880850946,43847.883,43886.227,776.95764,24.313366,152.57272,9.419256413998712,2365,802,1562,33.911205073995774,1.6353872001342993,1.9191684284220705,0.17002606949571297,42.59181061392053,-18.241949107174722,-2.563370150688201,973.349609375,236.75897579674097,538.2368055555555,0.8742931262251769,8,26
2015-01-01,2024-12-24,0.06601625050540122,45668.457,45680.957,813.3692,24.821304,152.57272,9.803083340321985,2312,777,1534,33.60726643598616,1.6756773681265653,1.8815130410969227,0.1599743077801909,39.19527846611993,-20.751713815816508,-3.29994642145698,1109.599609375,275.4879226404683,553.7590277777778,0.8558113126794786,8,27
2015-01-01,2024-12-24,0.06470277839326954,45870.496,45882.996,817.4099,24.876547,152.57272,9.600793074415712,2266,746,1519,32.92144748455428,1.6851618604308936,1.9228349534722513,0.1668059432209259,40.227018558741555,-20.319922812965896,-2.8984262669331486,1092.099609375,257.3763413811294,546.2652777777778,0.8540647457158651,8,28
2015-01-01,2024-12-24,0.06307521512388897,46586.133,46726.125,831.72266,25.070465,152.57272,9.699571622794993,2209,717,1491,32.458125848800364,1.7092620753749257,1.9194692035570247,0.16301993002660653,33.84151928788731,-24.576989265008958,-2.760113315617929,1327.041015625,243.92903060700422,453.8041666666667,0.8214070266153599,8,29
2015-01-01,2024-12-24,0.12232422887765522,45403.137,45442.453,808.06274,24.74842,152.57272,6.2075838399933945,4284,2510,1773,58.59010270774977,1.5323600114893068,2.9182999054053234,0.25831024813242043,74.91483372342476,-10.786418443160152,-1.1949626586932018,873.134765625,135.44229100876257,278.7784722222222,0.7229463011345768,9,10
2015-01-01,2024-12-24,0.1155855458675883,47165.348,47192.816,843.30695,25.22546,152.57272,6.740589851054687,4048,2293,1754,56.64525691699605,1.55832632280687,2.737800687858323,0.22796266943945215,65.95019181006867,-12.787027947233852,-1.5724359516272814,971.181640625,163.0880637575131,535.1618055555556,0.7273330909972133,9,11
2015-01-01,2024-12-24,0.10850421795870442,46263.426,46329.637,825.26855,24.983347,152.57272,6.828264199447704,3800,2066,1733,54.368421052631575,1.5517318873547785,2.680538223787416,0.22586783430048055,81.15471302933642,-10.169077357086774,-1.419968469104068,772.158203125,154.9589473566562,531.8520833333333,0.7396250893671573,9,12
2015-01-01,2024-12-24,0.10150855127452482,46582.242,46635.953,831.64484,25.069416,152.57272,7.090823000709835,3555,1872,1682,52.65822784810127,1.5706359582175715,2.591699579618661,0.22843336244622992,77.15410821420481,-10.779009124398996,-1.7458256892168993,829.6484375,182.16998319333192,629.3263888888889,0.7795911211933197,9,13
2015-01-01,2024-12-24,0.09768234990440207,46958.234,46995.695,839.16473,25.170242,152.57272,7.635168386178218,3421,1740,1680,50.86232095878398,1.575139324432556,2.420740640140071,0.2093928218456422,54.04040011326776,-15.528470035896177,-2.3729569886437702,1140.83984375,222.6763799605248,658.7173611111111,0.7892452209581303,9,14
2015-01-01,2024-12-24,0.09288532132096461,47826.555,47892.145,856.53107,25.40033,152.57272,7.821163523523716,3253,1610,1642,49.49277589917,1.5986508041298235,2.385075422549624,0.20435804674042607,59.474463480395755,-14.401661095721611,-2.3417934825510525,1014.658203125,215.11596867555087,653.3881944444445,0.7656846590909091,9,15
2015-01-01,2024-12-24,0.08825961518693563,47242.207,47349.04,844.8442,25.245905,152.57272,7.642918856017094,3091,1481,1609,47.913296667745065,1.601602814026734,2.4260564345032654,0.21531458416786367,76.24201229331327,-11.081084455062186,-1.8126701354361456,823.49609375,184.88215210329298,644.3006944444444,0.7513052508519265,9,16
2015-01-01,2024-12-24,0.08511870361444683,47123.754,47225.586,842.47504,25.214386,152.57272,7.9966734213295645,2981,1384,1596,46.42737336464274,1.603937492418324,2.319611738122849,0.2058073189197572,45.67730327040923,-18.44406250591566,-2.8826652824794694,1379.658203125,266.9159811192528,674.3881944444445,0.7668778344671203,9,17
2015-01-01,2024-12-24,0.08286295803056849,47841.652,47938.484,856.83307,25.404299,152.57272,8.679377936374438,2902,1311,1590,45.175740868366645,1.6154392609268342,2.1580428552766437,0.18413686616783986,43.96157354308667,-19.490500448257965,-3.3847097186029678,1325.859375,281.04987458321307,685.8729166666667,0.7984805961166066,9,18
2015-01-01,2024-12-24,0.08035022877257744,48945.652,48991.242,878.913,25.691391,152.57272,8.909688597642273,2814,1243,1570,44.171997157071786,1.6379331242682644,2.124428450483399,0.18634737723592631,43.83357114927873,-20.051138929774513,-3.6317787629993386,1389.55078125,302.3613296423302,699.2,0.7839894292975971,9,19
2015-01-01,2024-12-24,0.07792316073929063,48651.13,48691.72,873.0226,25.61537,152.57272,8.433813837780397,2729,1171,1557,42.90949065591792,1.638370019184092,2.2333640517864586,0.19781648673866473,67.91941819923868,-12.85379948996086,-2.432782288338357,957.119140625,231.66235595107435,672.9173611111111,0.7907959599465267,9,20
2015-01-01,2024-12-24,0.07449671175112102,47155.035,47193.77,843.1007,25.22272,152.57272,8.59247300169477,2609,1085,1523,41.586814871598314,1.6300159165709274,2.1641932310711267,0.19343683563769545,57.82236041550917,-14.580876704951587,-2.775601573349603,1094.638671875,260.22520187770306,685.5569444444444,0.8343709527278614,9,21
2015-01-01,2024-12-24,0.07246939609978732,46408.195,46434.42,828.16394,25.022495,152.57272,8.796600336237221,2538,1024,1513,40.34672970843184,1.6227202881169087,2.101256799866067,0.18777790355485088,64.42717939256839,-12.85426349931463,-2.3473820102560943,920.8203125,225.20162963311137,683.3458333333333,0.8568587382391083,9,22
2015-01-01,2024-12-24,0.06969968316768356,47213.523,47249.758,844.2705,25.238276,152.57272,8.85461974259312,2441,969,1471,39.69684555510037,1.6516039593705403,2.1035727533668367,0.18910058629713647,59.482295452945884,-14.193643694876728,-2.0666713574442803,994.580078125,205.8770002483661,292.425,0.8299036620392531,9,23
2015-01-01,2024-12-24,0.06801501241516683,46041.67,46072.906,820.8334,24.92317,152.57272,8.99896476690297,2382,916,1465,38.455079764903445,1.6361915399123654,2.0485773575196977,0.18219958451564783,59.6410073139486,-13.762902589867295,-2.350905823130587,959.580078125,229.6796367981892,390.1875,0.8597758260487106,9,24
2015-01-01,2024-12-24,0.06575926683128851,44584.727,44610.96,791.6945,24.521183,152.57272,9.502066838572743,2303,859,1443,37.299174989144596,1.623013397642048,1.9174873179922818,0.16950983029659078,56.48142310157237,-14.016901054692601,-2.68577580204978,989.51171875,255.0764513387764,770.5256944444444,0.8985961477443176,9,25
2015-01-01,2024-12-24,0.06364628995525058,45301.51,45322.746,806.0303,24.720406,152.57272,9.295657071420356,2229,819,1409,36.74293405114401,1.6484842459175353,1.9719578724627485,0.17663682284604865,63.43339594471575,-12.706717990315092,-2.07743147085153,889.580078125,217.9859214003241,383.9013888888889,0.859361221340388,9,26
2015-01-01,2024-12-24,0.06238992532625505,46750.87,46763.37,835.0174,25.114727,152.57272,9.719373781614944,2185,793,1391,36.2929061784897,1.6792889841262229,1.9164454404946156,0.16541311675940037,52.606243908571024,-15.872971209858298,-2.565384620579041,1046.69921875,243.29616124561664,669.9368055555556,0.838984516749262,9,27
2015-01-01,2024-12-24,0.06079091579844257,47385.332,47397.832,847.7066,25.283886,152.57272,9.400748168606903,2129,761,1367,35.7444809769845,1.700831720440311,1.9898071271341042,0.17659593009460214,61.14386335109181,-13.864132188316642,-2.1398573738245275,950.44921875,223.2291080340372,460.18194444444447,0.8370417923425995,9,28
2015-01-01,2024-12-24,0.05887781511338119,48398.39,48543.383,867.9678,25.549805,152.57272,9.442086969119288,2062,730,1331,35.402521823472355,1.7357876178998584,2.001959686568768,0.17499141854683023,51.68086221903557,-16.794761855149588,-2.0354426401965737,920.91796875,214.4515320934716,354.31388888888887,0.7961153552082523,9,29
