Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
ESZ06,2006-12-01,1706,1709.5,1690.5,1703.5,-2.5,-0.15%,1790559,1903703
ESZ06,2006-12-04,1702.25,1716.5,1700.75,1713.75,10.25,+0.60%,1186703,1948031
ESZ06,2006-12-05,1713.25,1720.25,1712.5,1719.75,6,+0.35%,1208048,1961863
ESZ06,2006-12-06,1719.75,1720.75,1715,1717.75,-2.,-0.12%,982813,2002934
ESZ06,2006-12-07,1717.25,1723,1710.75,1711.75,-6.,-0.35%,1766698,2101974
ESH07,2006-12-08,1711.75,1718.75,1707.25,1713.25,1.5,+0.09%,1413056,2103208
ESH07,2006-12-11,1713.5,1720.25,1712.5,1717.75,4.5,+0.26%,1133608,2190196
ESH07,2006-12-12,1717.75,1718,1708,1716,-1.75,-0.10%,1552560,2361730
ESH07,2006-12-13,1715.75,1722,1714,1717.5,1.5,+0.09%,1231082,2356942
ESH07,2006-12-14,1717.5,1731,1715.5,1729.25,11.75,+0.68%,1544582,2390032
ESH07,2006-12-15,1729.5,1736,1728.25,1729.25,0,0.00%,865235,1412896
ESH07,2006-12-18,1729.25,1735,1723.25,1725.75,-3.5,-0.20%,699547,1447388
ESH07,2006-12-19,1725.75,1731.5,1717.5,1727.25,1.5,+0.09%,990212,1504936
ESH07,2006-12-20,1727.5,1731.5,1725,1726.25,-1.,-0.06%,498351,1516030
ESH07,2006-12-21,1726.5,1730.5,1717.75,1720.75,-5.5,-0.32%,627990,1502181
ESH07,2006-12-22,1721,1722.75,1710.75,1711.25,-9.5,-0.55%,599397,1494020
ESH07,2006-12-26,1712,1720.5,1711.5,1719.75,8.5,+0.50%,267590,1489606
ESH07,2006-12-27,1719.75,1729.75,1719.5,1728,8.25,+0.48%,429494,1512192
ESH07,2006-12-28,1728,1729,1723,1724.75,-3.25,-0.19%,416870,1523895
ESH07,2006-12-29,1725.25,1728.5,1717,1719.5,-5.25,-0.30%,528100,1494531
ESH07,2007-01-03,1728.75,1731,1707.5,1715.75,-3.75,-0.22%,1220837,1518364
ESH07,2007-01-04,1716.25,1722.5,1707.75,1718.5,2.75,+0.16%,1032902,1554737
ESH07,2007-01-05,1718.75,1719.5,1705.25,1707.5,-11.,-0.64%,1059084,1539689
ESH07,2007-01-08,1708.25,1715.5,1704,1713.5,6,+0.35%,1041569,1571096
ESH07,2007-01-09,1713.5,1718,1705,1711.5,-2.,-0.12%,1274774,1584567
ESH07,2007-01-10,1711.75,1715.75,1703.25,1715.5,4,+0.23%,1146235,1566578
ESH07,2007-01-11,1715.5,1726.75,1711.75,1722,6.5,+0.38%,1230295,1583989
ESH07,2007-01-12,1722.25,1732.5,1719.25,1731.75,9.75,+0.57%,866081,1626608
ESH07,2007-01-16,1732,1735.5,1727.25,1729.75,-2.,-0.12%,744653,1647575
ESH07,2007-01-17,1729.5,1734,1726.25,1729.75,0,0.00%,933081,1646391
ESH07,2007-01-18,1729.5,1733.25,1722,1724.25,-5.5,-0.32%,1123969,1667674
ESH07,2007-01-19,1723.25,1730,1722.25,1727.75,3.5,+0.20%,986237,1662923
ESH07,2007-01-22,1728.25,1730.25,1717.75,1722,-5.75,-0.33%,1037719,1651928
ESH07,2007-01-23,1722.25,1729,1718.75,1726.5,4.5,+0.26%,1051550,1664762
ESH07,2007-01-24,1726,1737.5,1725.75,1737.25,10.75,+0.62%,1046366,1694763
ESH07,2007-01-25,1737.25,1738.25,1718.5,1720.25,-17.,-0.98%,1422162,1670269
ESH07,2007-01-26,1721.25,1724,1713,1718.5,-1.75,-0.10%,1258628,1658014
ESH07,2007-01-29,1719,1723.5,1714.25,1717.25,-1.25,-0.07%,946753,1655232
ESH07,2007-01-30,1717.25,1725.5,1716.5,1725,7.75,+0.45%,917274,1669513
ESH07,2007-01-31,1725,1737.75,1720,1734,9,+0.52%,1266510,1678103
ESH07,2007-02-01,1733.25,1742.75,1732,1741.75,7.75,+0.45%,1117710,1708148
ESH07,2007-02-02,1741.75,1745.75,1739.75,1744,2.25,+0.13%,823546,1723068
ESH07,2007-02-05,1743.5,1745.25,1739,1744.75,0.75,+0.04%,627080,1720384
ESH07,2007-02-06,1744.25,1746.75,1738.5,1744.25,-0.5,-0.03%,823493,1726207
ESH07,2007-02-07,1744,1748.75,1741.5,1746.75,2.5,+0.14%,895524,1741081
ESH07,2007-02-08,1746.5,1746.75,1737.75,1745,-1.75,-0.10%,971439,1761811
ESH07,2007-02-09,1744.75,1748,1728,1734,-11.,-0.63%,951369,1768368
ESH07,2007-02-12,1733.75,1735.75,1726,1729,-5.,-0.29%,948711,1756438
ESH07,2007-02-13,1729.25,1740.75,1728.5,1740.5,11.5,+0.67%,971136,1783100
ESH07,2007-02-14,1740,1752.5,1739.75,1749.5,9,+0.52%,1068963,1821197
ESH07,2007-02-15,1749.5,1752.75,1747.25,1750.5,1,+0.06%,713927,1827680
ESH07,2007-02-16,1750.5,1750.75,1745.5,1750,-0.5,-0.03%,671080,1845039
ESH07,2007-02-20,1749.5,1755,1743.25,1752.75,2.75,+0.16%,929304,1869638
ESH07,2007-02-21,1752.75,1754,1745.25,1751.5,-1.25,-0.07%,992171,1870840
ESH07,2007-02-22,1751.25,1755.75,1743.75,1750.25,-1.25,-0.07%,1155135,1908601
ESH07,2007-02-23,1749.75,1750.25,1741.5,1744.75,-5.5,-0.31%,1065158,1932867
ESH07,2007-02-26,1745,1750.75,1738.75,1743.5,-1.25,-0.07%,1210706,1946936
ESH07,2007-02-27,1743.75,1743.75,1680,1686.25,-57.25,-3.28%,3575703,2006422
ESH07,2007-02-28,1686.75,1709.75,1681.5,1700,13.75,+0.82%,2531523,1958160
ESH07,2007-03-01,1699.75,1704.5,1671.75,1696,-4.,-0.24%,2767507,2000005
ESH07,2007-03-02,1695.75,1701,1676,1676.75,-19.25,-1.14%,2054522,2016129
ESH07,2007-03-05,1678,1684.75,1662,1663.25,-13.5,-0.81%,2439086,2092576
ESH07,2007-03-06,1664,1690.5,1659.75,1686.5,23.25,+1.40%,1721166,2101358
ESH07,2007-03-07,1686.25,1693.5,1682,1684.25,-2.25,-0.13%,1706485,2230500
ESH07,2007-03-08,1683.75,1700.25,1681.25,1695.75,11.5,+0.68%,2135336,2322352
ESM07,2007-03-09,1695.75,1704.75,1688.5,1696,0.25,+0.01%,1924542,2381089
ESM07,2007-03-12,1696,1701.75,1689.5,1698,2,+0.12%,1557012,2436557
ESM07,2007-03-13,1698,1698.5,1667.5,1670.5,-27.5,-1.62%,3000845,2700111
ESM07,2007-03-14,1670.75,1680.5,1653.75,1680.25,9.75,+0.58%,3526063,2793228
ESM07,2007-03-15,1680,1687,1675.25,1682,1.75,+0.10%,1910199,2553166
ESM07,2007-03-16,1681.5,1688.25,1673.75,1677.5,-4.5,-0.27%,1252036,1682293
ESM07,2007-03-19,1676.25,1694.5,1673.25,1694.25,16.75,+1.00%,1081112,1692060
ESM07,2007-03-20,1694,1702.5,1691,1702,7.75,+0.46%,1065599,1696188
ESM07,2007-03-21,1702,1728.25,1699.5,1723.5,21.5,+1.26%,1610769,1727943
ESM07,2007-03-22,1723.5,1729.5,1719.5,1723.5,0,0.00%,1137194,1745231
ESM07,2007-03-23,1723.25,1729.5,1722,1725.5,2,+0.12%,785641,1749070
ESM07,2007-03-26,1724.75,1727.75,1712.25,1723.75,-1.75,-0.10%,1154731,1766544
ESM07,2007-03-27,1723.5,1724.5,1714.5,1719,-4.75,-0.28%,911233,1741510
ESM07,2007-03-28,1719,1719.25,1702.75,1708,-11.,-0.64%,1448303,1774119
ESM07,2007-03-29,1708.25,1716.75,1701.75,1710,2,+0.12%,1332034,1797476
ESM07,2007-03-30,1710.25,1718.25,1696.5,1709.75,-0.25,-0.01%,1400082,1823307
ESM07,2007-04-02,1710.25,1714.5,1704.25,1711.75,2,+0.12%,904904,1835216
ESM07,2007-04-03,1712,1729,1711.75,1725.75,14,+0.82%,1009364,1873931
ESM07,2007-04-04,1725.5,1728.5,1722.75,1727,1.25,+0.07%,753406,1881199
ESM07,2007-04-05,1726.5,1733.25,1724.75,1731.25,4.25,+0.25%,521283,1874266
ESM07,2007-04-09,1735.75,1737.5,1731,1733,1.75,+0.10%,578650,1863735
ESM07,2007-04-10,1733,1736.75,1729.75,1734.5,1.5,+0.09%,713369,1887175
ESM07,2007-04-11,1734.25,1736.75,1723,1727,-7.5,-0.43%,1157203,1898789
ESM07,2007-04-12,1727,1735.5,1720.75,1734,7,+0.41%,1168973,1870399
ESM07,2007-04-13,1733.75,1740.25,1730.75,1739.75,5.75,+0.33%,976750,1870880
ESM07,2007-04-16,1740,1755.75,1739.5,1754,14.25,+0.82%,1205004,1916477
ESM07,2007-04-17,1753.25,1761.25,1749.75,1757.5,3.5,+0.20%,1300600,1945192
ESM07,2007-04-18,1757.25,1763,1751.5,1758.75,1.25,+0.07%,1097712,1963631
ESM07,2007-04-19,1759,1760.25,1746.75,1758.75,0,0.00%,1198656,1965131
ESM07,2007-04-20,1758.25,1772,1757.25,1771.5,12.75,+0.72%,1346073,2040995
ESM07,2007-04-23,1771.25,1773.25,1765.5,1766.75,-4.75,-0.27%,1180971,2051711
ESM07,2007-04-24,1766.5,1770,1758.75,1767,0.25,+0.01%,1205334,2035415
ESM07,2007-04-25,1766.75,1782,1765.25,1779.25,12.25,+0.69%,1221569,2029014
ESM07,2007-04-26,1779.25,1783.5,1775.75,1781.25,2,+0.11%,973405,2031630
ESM07,2007-04-27,1780.5,1782.25,1773,1780.5,-0.75,-0.04%,980855,2030874
ESM07,2007-04-30,1779.5,1783.5,1766.5,1767,-13.5,-0.76%,1190787,2007717
ESM07,2007-05-01,1767.75,1771.5,1760.75,1771.25,4.25,+0.24%,1240985,1993806
ESM07,2007-05-02,1771,1783.25,1770.5,1779.5,8.25,+0.47%,985095,2002535
ESM07,2007-05-03,1779.25,1787.75,1777.25,1786.75,7.25,+0.41%,965924,2003274
ESM07,2007-05-04,1786.25,1795.5,1785.5,1792.75,6,+0.34%,1131263,2009702
ESM07,2007-05-07,1791.75,1795.25,1790.75,1792.75,0,0.00%,523189,2002993
ESM07,2007-05-08,1792.5,1792.5,1784.25,1790.75,-2.,-0.11%,882104,2008221
ESM07,2007-05-09,1790.25,1797.5,1786.25,1794,3.25,+0.18%,1120779,2012606
ESM07,2007-05-10,1794,1794.25,1774.5,1777.75,-16.25,-0.91%,1658202,2020295
ESM07,2007-05-11,1777.5,1791.25,1774.5,1790.75,13,+0.73%,1222118,2011873
ESM07,2007-05-14,1790.5,1794.75,1781.25,1787.25,-3.5,-0.20%,1125733,2001098
ESM07,2007-05-15,1786.75,1798.25,1781.5,1787,-0.25,-0.01%,1722143,2010006
ESM07,2007-05-16,1786.5,1797,1784.5,1796.5,9.5,+0.53%,1264206,2045094
ESM07,2007-05-17,1796.25,1800.25,1791.5,1793.75,-2.75,-0.15%,1121463,2064941
ESM07,2007-05-18,1794,1806.75,1792.25,1806.5,12.75,+0.71%,1199223,2125406
ESM07,2007-05-21,1806,1812.5,1804.75,1806.5,0,0.00%,1024972,2147353
ESM07,2007-05-22,1806,1811.75,1803.5,1803.75,-2.75,-0.15%,975264,2160963
ESM07,2007-05-23,1804,1814.25,1802.5,1804,0.25,+0.01%,1315594,2165182
ESM07,2007-05-24,1803.75,1811,1786.25,1790,-14.,-0.78%,1936686,2183076
ESM07,2007-05-25,1789.75,1799,1788.75,1795.75,5.75,+0.32%,890252,2182228
ESM07,2007-05-29,1796,1803,1792.75,1801,5.25,+0.29%,1148764,2200527
ESM07,2007-05-30,1800.25,1813.25,1791,1812.5,11.5,+0.64%,1587997,2374596
ESM07,2007-05-31,1811.75,1816.5,1808.75,1811.5,-1.,-0.06%,1223790,2225234
ESM07,2007-06-01,1811.5,1821.5,1811.25,1818,6.5,+0.36%,1301898,2294514
ESM07,2007-06-04,1817.75,1821.25,1811.75,1818.75,0.75,+0.04%,1083991,2342566
ESM07,2007-06-05,1818.25,1819.75,1805.5,1812.25,-6.5,-0.36%,1788474,2405114
ESM07,2007-06-06,1812,1814.5,1793.5,1795,-17.25,-0.95%,2013958,2455485
ESM07,2007-06-07,1795.25,1802.25,1766.25,1767.75,-27.25,-1.52%,3363321,2595161
ESU07,2007-06-08,1767.75,1788,1758.25,1786.5,18.75,+1.06%,2690351,2598363
ESU07,2007-06-11,1785.75,1795.25,1782.5,1789.25,2.75,+0.15%,1994604,2645134
ESU07,2007-06-12,1789,1791,1770.5,1771.5,-17.75,-0.99%,3004667,2861518
ESU07,2007-06-13,1771.5,1795.75,1767.75,1794.25,22.75,+1.28%,2537116,2763375
ESU07,2007-06-14,1793.5,1806,1792.5,1803.5,9.25,+0.52%,2052074,2685186
ESU07,2007-06-15,1803.5,1818,1802.25,1811.75,8.25,+0.46%,1366823,1561419
ESU07,2007-06-18,1811,1817,1807.75,1810,-1.75,-0.10%,852670,1581003
ESU07,2007-06-19,1809.5,1814.75,1804.5,1813,3,+0.17%,1071212,1577585
ESU07,2007-06-20,1812.75,1818.25,1789.25,1791,-22.,-1.21%,1831163,1603617
ESU07,2007-06-21,1791.25,1801,1782,1799.75,8.75,+0.49%,1919957,1570343
ESU07,2007-06-22,1799.5,1800,1777.5,1784.5,-15.25,-0.85%,1681446,1579454
ESU07,2007-06-25,1783.25,1792,1769,1777.5,-7.,-0.39%,1906139,1634041
ESU07,2007-06-26,1777.75,1783.5,1761.25,1761.75,-15.75,-0.89%,1923197,1642944
ESU07,2007-06-27,1762.5,1784,1756,1783,21.25,+1.21%,1789042,1609181
ESU07,2007-06-28,1782.5,1792,1779.5,1781.25,-1.75,-0.10%,1379221,1618711
ESU07,2007-06-29,1781.75,1794.25,1768.5,1779.5,-1.75,-0.10%,1774374,1646399
ESU07,2007-07-02,1779.25,1796.75,1778.75,1795,15.5,+0.87%,913635,1635730
ESU07,2007-07-03,1795,1801.75,1794.75,1800.25,5.25,+0.29%,546696,1619924
ESU07,2007-07-05,1797.25,1804.75,1792.5,1798.5,-1.75,-0.10%,861905,1629857
ESU07,2007-07-06,1798.25,1808,1795.25,1806.5,8,+0.44%,883935,1614297
ESU07,2007-07-09,1806.25,1810,1802,1806.5,0,0.00%,799071,1637164
ESU07,2007-07-10,1806.25,1808,1783,1784,-22.5,-1.25%,1737273,1682680
ESU07,2007-07-11,1784.25,1795.75,1779.25,1795,11,+0.62%,1607204,1667984
ESU07,2007-07-12,1795.25,1823,1793.75,1819.75,24.75,+1.38%,1654549,1685502
ESU07,2007-07-13,1819.25,1829.75,1817.5,1824,4.25,+0.23%,1138078,1691031
ESU07,2007-07-16,1824.25,1830.25,1820.5,1823.75,-0.25,-0.01%,1084031,1701755
ESU07,2007-07-17,1823.25,1829.5,1819,1822.75,-1.,-0.05%,1267969,1702051
ESU07,2007-07-18,1821.5,1822,1806.5,1818.75,-4.,-0.22%,2114705,1726991
ESU07,2007-07-19,1819.5,1829,1812.5,1823.75,5,+0.27%,1338601,1712746
ESU07,2007-07-20,1823,1825.75,1801.25,1809,-14.75,-0.81%,2193284,1744770
ESU07,2007-07-23,1807.75,1820.25,1807.5,1813,4,+0.22%,1148655,1747173
ESU07,2007-07-24,1813.25,1815.75,1780.5,1786.5,-26.5,-1.46%,2106518,1787275
ESU07,2007-07-25,1786.5,1796.25,1774.5,1788.75,2.25,+0.13%,2389104,1783709
ESU07,2007-07-26,1787.5,1793.5,1735,1752,-36.75,-2.05%,3653790,1860372
ESU07,2007-07-27,1753.75,1760.5,1721.25,1722,-30.,-1.71%,3046791,1928935
ESU07,2007-07-30,1724,1748.75,1719,1744.75,22.75,+1.32%,2216628,1907299
ESU07,2007-07-31,1744.5,1759.75,1720.25,1726,-18.75,-1.07%,2592339,1981173
ESU07,2007-08-01,1726.5,1739,1706.25,1734,8,+0.46%,3416230,2046457
ESU07,2007-08-02,1733.5,1747,1728.5,1745.75,11.75,+0.68%,2211020,2051165
ESU07,2007-08-03,1745.25,1748.25,1700.25,1707,-38.75,-2.22%,2674929,2066628
ESU07,2007-08-06,1703.5,1737.5,1696.25,1731.75,24.75,+1.45%,2868335,2078891
ESU07,2007-08-07,1732.25,1758.75,1724.75,1746.5,14.75,+0.85%,2614378,2111980
ESU07,2007-08-08,1746,1774.5,1744.5,1768,21.5,+1.23%,2718363,2113589
ESU07,2007-08-09,1766.25,1768.5,1720.5,1722,-46.,-2.60%,3215135,2097466
ESU07,2007-08-10,1722,1732.5,1697,1715,-7.,-0.41%,3639734,2113729
ESU07,2007-08-13,1718.5,1736.5,1717.5,1719,4,+0.23%,1808156,2080088
ESU07,2007-08-14,1719.25,1726.75,1694.25,1698.25,-20.75,-1.21%,2624523,2121969
ESU07,2007-08-15,1697,1711,1672.75,1678.5,-19.75,-1.16%,2979918,2137321
ESU07,2007-08-16,1678.5,1697,1638.5,1688.5,10,+0.60%,4833274,2231370
ESU07,2007-08-17,1688.75,1735.5,1663.5,1714,25.5,+1.51%,3329000,2117842
ESU07,2007-08-20,1712.75,1721,1698.5,1713,-1.,-0.06%,1757741,2141280
ESU07,2007-08-21,1712.75,1724,1704.25,1714.25,1.25,+0.07%,1802129,2085581
ESU07,2007-08-22,1714.25,1733.5,1712.75,1732.75,18.5,+1.08%,1589258,2073695
ESU07,2007-08-23,1732,1747.75,1721,1730.5,-2.25,-0.13%,1662838,2056758
ESU07,2007-08-24,1730.5,1748,1724,1747.5,17,+0.98%,1215571,2071087
ESU07,2007-08-27,1747.25,1747.5,1732,1733.75,-13.75,-0.79%,922724,2087235
ESU07,2007-08-28,1733.5,1734.5,1698.75,1702.25,-31.5,-1.82%,1986511,2115440
ESU07,2007-08-29,1702.5,1731.25,1699,1729.5,27.25,+1.60%,2034325,2154047
ESU07,2007-08-30,1729.25,1735.5,1716.5,1725.5,-4.,-0.23%,1906439,2164561
ESU07,2007-08-31,1725.5,1748.75,1725.25,1740.75,15.25,+0.88%,1736261,2107142
ESU07,2007-09-04,1740,1763.25,1732.5,1753.5,12.75,+0.73%,1643753,2086435
ESU07,2007-09-05,1752.75,1753.5,1732.25,1740.5,-13.,-0.74%,1974692,2115101
ESU07,2007-09-06,1740.25,1748.5,1733.5,1743.5,3,+0.17%,1560030,2152235
ESU07,2007-09-07,1743.25,1744.25,1714.25,1723.75,-19.75,-1.13%,2530205,2254990
ESU07,2007-09-10,1722.5,1729.5,1704.75,1719.25,-4.5,-0.26%,2193942,2289702
ESU07,2007-09-11,1718.75,1738.5,1717.25,1736.75,17.5,+1.02%,1949138,2264864
ESU07,2007-09-12,1736,1745.25,1729.75,1740.25,3.5,+0.20%,2000890,2355444
ESU07,2007-09-13,1739.75,1755,1735,1749,8.75,+0.50%,2012906,2457822
ESZ07,2007-09-14,1748.75,1751,1736.75,1749,0,0.00%,1958516,2558580
ESZ07,2007-09-17,1748.25,1748.5,1736,1740.75,-8.25,-0.47%,1751674,2624856
ESZ07,2007-09-18,1741.25,1785.25,1736,1784,43.25,+2.48%,3274275,2851893
ESZ07,2007-09-19,1783.25,1803,1782.5,1792.5,8.5,+0.48%,3232005,2664346
ESZ07,2007-09-20,1791.75,1793.25,1779.75,1782.75,-9.75,-0.54%,2201484,1662676
ESZ07,2007-09-21,1782,1795,1779.5,1785.5,2.75,+0.15%,1346734,1685624
ESZ07,2007-09-24,1784.25,1793.75,1779,1782.75,-2.75,-0.15%,1496911,1731599
ESZ07,2007-09-25,1782.25,1782.5,1769.75,1780,-2.75,-0.15%,1582766,1747463
ESZ07,2007-09-26,1780,1792.75,1779.5,1787.25,7.25,+0.41%,1690174,1817142
ESZ07,2007-09-27,1787,1796,1786.75,1795.5,8.25,+0.46%,1312145,1776834
ESZ07,2007-09-28,1795,1796.5,1784,1789,-6.5,-0.36%,1456686,1781402
ESZ07,2007-10-01,1791.5,1812,1786.25,1807.5,18.5,+1.03%,1701931,1838759
ESZ07,2007-10-02,1807.5,1811,1802.25,1805.5,-2.,-0.11%,1275156,1865981
ESZ07,2007-10-03,1805.25,1807.5,1797.5,1801.75,-3.75,-0.21%,1386163,1866964
ESZ07,2007-10-04,1802.5,1805.75,1799,1803.25,1.5,+0.08%,926093,1876538
ESZ07,2007-10-05,1803.5,1824.5,1801.5,1821.75,18.5,+1.03%,1701030,1917856
ESZ07,2007-10-08,1821.25,1821.5,1810.75,1813.75,-8.,-0.44%,718450,1908564
ESZ07,2007-10-09,1814,1828.5,1811.5,1827.25,13.5,+0.74%,1285213,1950942
ESZ07,2007-10-10,1827,1827.25,1816.25,1824.25,-3.,-0.16%,1309616,1951780
ESZ07,2007-10-11,1824,1837.75,1807.25,1816.25,-8.,-0.44%,2281225,1971833
ESZ07,2007-10-12,1816,1826,1810,1825.5,9.25,+0.51%,1413115,1986927
ESZ07,2007-10-15,1825.5,1827,1801,1811.25,-14.25,-0.78%,1956283,2019695
ESZ07,2007-10-16,1811.25,1812.75,1796.25,1798.5,-12.75,-0.70%,1845795,2000172
ESZ07,2007-10-17,1800,1812.25,1785,1803.5,5,+0.28%,2241701,2014764
ESZ07,2007-10-18,1804.5,1806,1791,1797.75,-5.75,-0.32%,1557829,2012066
ESZ07,2007-10-19,1798,1800.5,1756,1756.75,-41.,-2.28%,2690994,2009774
ESZ07,2007-10-22,1756.25,1766.75,1743.5,1764.5,7.75,+0.44%,2402044,1992543
ESZ07,2007-10-23,1764.5,1778.5,1761.25,1776.5,12,+0.68%,1747210,1977779
ESZ07,2007-10-24,1774.25,1775.5,1746.25,1773,-3.5,-0.20%,2693859,2013887
ESZ07,2007-10-25,1773.25,1780.75,1756.5,1776,3,+0.17%,1955552,2031977
ESZ07,2007-10-26,1779,1794.25,1772.75,1793.5,17.5,+0.99%,1552243,2040150
ESZ07,2007-10-29,1793,1802,1791.75,1798,4.5,+0.25%,1019644,2022539
ESZ07,2007-10-30,1798.25,1799,1785.75,1787,-11.,-0.61%,1025748,2026594
ESZ07,2007-10-31,1787.25,1809.75,1784.75,1806,19,+1.06%,1962024,2066005
ESZ07,2007-11-01,1803.5,1806,1761.5,1766.75,-39.25,-2.17%,2524845,2036959
ESZ07,2007-11-02,1766.75,1776,1747.75,1768.5,1.75,+0.10%,2781425,2027258
ESZ07,2007-11-05,1766.75,1767.25,1745.25,1756.5,-12.,-0.68%,2092541,2030641
ESZ07,2007-11-06,1756.5,1777,1754.5,1776,19.5,+1.11%,1725017,2036619
ESZ07,2007-11-07,1775.75,1776,1729.75,1733.75,-42.25,-2.38%,2629154,2067405
ESZ07,2007-11-08,1733,1742,1705,1726.5,-7.25,-0.42%,3103742,2046945
ESZ07,2007-11-09,1727.5,1731.25,1702.75,1706,-20.5,-1.19%,2537484,2074334
ESZ07,2007-11-12,1704.75,1720.25,1690.5,1691.25,-14.75,-0.86%,1947160,2081166
ESZ07,2007-11-13,1692,1737.25,1688.25,1734.25,43,+2.54%,2070267,2055383
ESZ07,2007-11-14,1734,1747.75,1721,1729,-5.25,-0.30%,1896319,2047559
ESZ07,2007-11-15,1729,1733,1697.75,1709,-20.,-1.16%,2266850,2044914
ESZ07,2007-11-16,1708.75,1717.75,1698.5,1711.25,2.25,+0.13%,2140573,2032733
ESZ07,2007-11-19,1711.25,1716.75,1684.25,1688.5,-22.75,-1.33%,2109309,2079269
ESZ07,2007-11-20,1689.5,1707.5,1673,1697,8.5,+0.50%,2983284,2149374
ESZ07,2007-11-21,1697.75,1699,1668,1668.75,-28.25,-1.66%,2000730,2163720
ESZ07,2007-11-23,1672,1695,1669,1693,24.25,+1.45%,695733,2123162
ESZ07,2007-11-26,1693,1705.25,1657.75,1660.25,-32.75,-1.93%,2338766,2138548
ESZ07,2007-11-27,1660.5,1683.75,1657.25,1677.5,17.25,+1.04%,2578007,2150535
ESZ07,2007-11-28,1677.5,1726,1671.5,1721.5,44,+2.62%,2431870,2195264
ESZ07,2007-11-29,1722,1728,1711.75,1722.5,1,+0.06%,1841375,2186502
ESZ07,2007-11-30,1721.5,1743.25,1719.5,1734.75,12.25,+0.71%,2032567,2235823
ESZ07,2007-12-03,1735,1737.25,1723,1726.5,-8.25,-0.48%,1479592,2193779
ESZ07,2007-12-04,1725.75,1727,1713.5,1714.25,-12.25,-0.71%,1413657,2164011
ESZ07,2007-12-05,1715.5,1740,1714,1738,23.75,+1.39%,1762111,2182143
ESZ07,2007-12-06,1743,1761.75,1733,1758.5,20.5,+1.18%,1757112,2217444
ESZ07,2007-12-07,1758,1766.25,1751.75,1758.25,-0.25,-0.01%,1359469,2234558
ESZ07,2007-12-10,1757.5,1771.75,1752,1769.75,11.5,+0.65%,1251941,2283752
ESZ07,2007-12-11,1769.5,1778,1726.5,1729,-40.75,-2.30%,2557139,2342983
ESZ07,2007-12-12,1728.25,1767.75,1719.75,1741.25,12.25,+0.71%,3292145,2339930
ESZ07,2007-12-13,1741,1743.25,1720.75,1739,-2.25,-0.13%,2820238,2511911
ESH08,2007-12-14,1739,1745.75,1718.5,1719,-20.,-1.15%,2155996,2490981
ESH08,2007-12-17,1718.25,1718.25,1695.5,1697.25,-21.75,-1.27%,2389208,2647837
ESH08,2007-12-18,1698,1712.5,1686.25,1707,9.75,+0.57%,2693585,2757399
ESH08,2007-12-19,1707,1716,1696.25,1705.5,-1.5,-0.09%,2407341,2835307
ESH08,2007-12-20,1705,1715.5,1698,1715.25,9.75,+0.57%,1606569,1757327
ESH08,2007-12-21,1714.5,1739.5,1711.75,1738.5,23.25,+1.36%,1195471,1756148
ESH08,2007-12-24,1737.5,1750.25,1735.5,1747,8.5,+0.49%,253877,1747039
ESH08,2007-12-26,1747,1751.5,1739.75,1750.25,3.25,+0.19%,365699,1746269
ESH08,2007-12-27,1750.25,1751.5,1725.5,1730.25,-20.,-1.14%,902749,1758509
ESH08,2007-12-28,1730.25,1743.5,1721.5,1726,-4.25,-0.25%,794898,1756730
ESH08,2007-12-31,1725.75,1729.5,1711.5,1717.75,-8.25,-0.48%,672311,1725583
ESH08,2008-01-02,1719.25,1723.25,1689.5,1699,-18.75,-1.09%,1626627,1772161
ESH08,2008-01-03,1699,1705.25,1691.5,1699.25,0.25,+0.01%,1267739,1768005
ESH08,2008-01-04,1699.25,1703.75,1658,1663.5,-35.75,-2.10%,2202162,1892816
ESH08,2008-01-07,1663,1672.75,1650.5,1662,-1.5,-0.09%,2441641,1897842
ESH08,2008-01-08,1662.25,1678.25,1633.5,1637.5,-24.5,-1.47%,2903689,1993208
ESH08,2008-01-09,1637.75,1657,1625.5,1652,14.5,+0.89%,2815460,2005106
ESH08,2008-01-10,1653,1676.75,1642,1661.5,9.5,+0.58%,2742550,2020363
ESH08,2008-01-11,1661,1664.25,1640.75,1648.25,-13.25,-0.80%,2192583,2039840
ESH08,2008-01-14,1649.25,1665,1643.5,1660.75,12.5,+0.76%,1457152,2059539
ESH08,2008-01-15,1661.5,1663,1625.75,1628.5,-32.25,-1.94%,2439596,2139579
ESH08,2008-01-16,1622.25,1638,1609,1616.5,-12.,-0.74%,3224373,2221948
ESH08,2008-01-17,1617.75,1629.75,1574.5,1580.25,-36.25,-2.24%,3406727,2333652
ESH08,2008-01-18,1581.25,1601,1556.25,1565.75,-14.5,-0.92%,3233249,2316537
ESH08,2008-01-22,1568.25,1572,1496,1549.75,-16.,-1.02%,4752805,2509683
ESH08,2008-01-23,1552.25,1585,1501.5,1582,32.25,+2.08%,4131376,2527592
ESH08,2008-01-24,1582.75,1597.75,1573.75,1592.75,10.75,+0.68%,2444719,2497869
ESH08,2008-01-25,1596.5,1611.25,1568.75,1574.5,-18.25,-1.15%,2546788,2488245
ESH08,2008-01-28,1576.5,1598.75,1550.75,1595,20.5,+1.30%,2023920,2486670
ESH08,2008-01-29,1594.25,1607.5,1590.75,1602.5,7.5,+0.47%,1584051,2389489
ESH08,2008-01-30,1602,1628,1587.75,1591,-11.5,-0.72%,2619404,2503468
